round,date,team_home,team_away,full_text
Round 6,08.02.2025,Puebla,Club America,08.02.2025 | Puebla | Club America | 1 | 2
Round 6,08.02.2025,Necaxa,Santos Laguna,08.02.2025 | Necaxa | Santos Laguna | 3 | 2
Round 6,08.02.2025,Queretaro,Atl. San Luis,08.02.2025 | Queretaro | Atl. San Luis | 1 | 0
Round 1,06.02.2025,Pachuca,Club Leon,06.02.2025 | Pachuca | Club Leon | 1 | 2
Round 5,03.02.2025,Atl. San Luis,UNAM Pumas,03.02.2025 | Atl. San Luis | UNAM Pumas | 2 | 3
Round 5,03.02.2025,Santos Laguna,Puebla,03.02.2025 | Santos Laguna | Puebla | 0 | 2
Round 5,02.02.2025,Toluca,Tigres UANL,02.02.2025 | Toluca | Tigres UANL | 1 | 0
Round 5,02.02.2025,Monterrey,Necaxa,02.02.2025 | Monterrey | Necaxa | 1 | 0
Round 5,02.02.2025,Pachuca,Atlas,02.02.2025 | Pachuca | Atlas | 0 | 0
Round 5,02.02.2025,Guadalajara Chivas,Queretaro,02.02.2025 | Guadalajara Chivas | Queretaro | 1 | 1
